,text,polarity,subjectivity
170,"Alex Storm, Who Found a Long-Lost Treasure at Sea, Dies at 80 https://nyti.ms/2PCV6rD ",0.0,0.0
171,Live Briefing: Live: Pope Francis Is Visiting Ireland Under a Cloud of Abuse Scandals https://nyti.ms/2PBxTpS ,0.13636363636363635,0.5
172,"Why are the Irish so angry at the church's handling of pedophile priests? A visit to conservative County Donegal, which has the worst record of abuse in Ireland, reveals a long history of cover-ups. https://nyti.ms/2wrU9Ki ",-0.3875,0.6
173,"In London's tube, they use gentle classical music to stop antisocial behavior. In Germany, they're going to try a slightly more aggressive approach. https://nyti.ms/2wjO3eT ",0.2333333333333333,0.43333333333333335
174,"Around the world, public health officials are monitoring social media posts that feature smoking and vaping products, many of which they contend are skirting laws banning tobacco advertising https://nyti.ms/2wq12eX ",0.17777777777777778,0.2111111111111111
175,"Michael Cohen, Kofi Annan, floods in India and #MeToo. This has been *a week* for news. Did you keep on top of it all? https://www.nytimes.com/interactive/2018/08/24/briefing/24weeklynewsquiz.html …",0.5,0.5
176,This is what we call around here a no-recipe recipe  https://nyti.ms/2PqOb52 pic.twitter.com/LMkoYOdngw,0.0,0.0
177,China Hotel Fire Kills 19 on Eve of International Marathon https://nyti.ms/2wbL0Gh ,0.0,0.0
178,"At least 22 children and four women were killed in a Saudi-led airstrike near Yemen's Red Sea port of Al Hudaydah, the United Nations said. It was the second such attack in two weeks. https://nyti.ms/2PCKh9c ",-0.06666666666666667,0.21666666666666667
179,"In a corner of the Met, a hand looms out of the darkness. Holland Cotter explains why one small Buddha statue has captured his heart. https://nyti.ms/2PxtlRh ",-0.25,0.4
180,"Scientists have discovered a human hybrid who lived in prehistoric times. Her mother was Neanderthal, her father Denisovan. https://nyti.ms/2wnk71i ",0.0,0.1
181,"Climate change is a polarizing political issue in just three countries in the world: the United States, Canada and Australia, where it toppled a government this week. https://nyti.ms/2PBNy8P ",0.0,0.1
182,"Some of the most prominent CEOs in the U.S. — including Apple's Tim Cook, IBM's Ginni Rometty, and the departing head of PepsiCo Indra Nooyi — signed a letter denouncing Trump's immigration policies https://nyti.ms/2P3t3R7 ",0.5,0.75
183,"Under the Obama administration, the EPA started taking human disease studies – epidemiology – more seriously. Agrochemical companies and the Trump administration are pushing to reverse that. https://nyti.ms/2wphc8x ",0.05555555555555556,0.4222222222222222
184,"It can take a lot of socialists to get a little liberalism: It was socialists in Europe, after all, who won the right to vote, freedom of speech, and parliamentary democracy. https://nyti.ms/2wnpvkZ ",0.04910714285714285,0.5178571428571428
185,Weekend Reads: Here’s Some About Sex https://nyti.ms/2wpm7q1 ,0.0,0.0
186,"Alibaba Had a Bright Quarter, Despite Clouds Over China’s Economy https://nyti.ms/2PCLahZ ",0.7000000000000001,0.7999999999999999
187,Elon Musk Says Tesla Will Remain a Public Company https://nyti.ms/2wdbqr5 ,0.0,0.06666666666666667
188,"Breaking News: Tesla will remain public, the company said. Elon Musk, the chief executive, had said this month on Twitter he was considering taking it private. https://nyti.ms/2wat1Qw ",0.0,0.22083333333333333
189,"Known in Japan as marimo, the unusual balls of algae seem to follow a biological clock that helps them pursue sunlight while underwater https://nyti.ms/2PxQK5n ",0.2,1.0
190,"More than 40,000 giraffe parts were imported to the U.S. from 2006 to 2015 to be made into expensive pillows, boots, knife handles, bible covers and other trinkets https://nyti.ms/2PFRBRw ",-0.041666666666666664,0.525
191,Two very different NYT stories posted this morning abt EPA & similar theme: Trump era shifts in protections to health & environment. Perhaps not as sexy as Mueller-Trump. But these changes impact every single person in US. Please read this with@dannyhakim: https://www.nytimes.com/2018/08/24/business/epa-pesticides-studies-epidemiology.html …,0.10714285714285715,0.5985714285714286
192,"“Jesus said love your neighbor,” Rev. Dr. William J. Barber told the crowd. “I don’t care how many times you tell me you love me, if you put coal ash in my water you don’t love me.” https://nyti.ms/2BKKa8z ",0.5,0.5750000000000001
193,"Allen Weisselberg, top Trump Organization official, was granted immunity for testimony https://nyti.ms/2PC6HHK ",0.5,0.5
194,"In 6 poems, our photographers felt the passing of time. The everyday. The power and fury of nature. Take a look at their photos:  https://nyti.ms/2Pw04Xg pic.twitter.com/LyQcQNWydZ",-0.2,0.6
195,"My favorite kicker in a while, and if I tell you, you still have to read the whole piece:

‘Both parties have gone down the tubes,’ she said. Turning to her 14-month-old daughter, she offered, ‘Do you want to run for president?’ https://nyti.ms/2MQ3zcD?smid=nytcore-ios-share …",0.18148148148148147,0.562962962962963
196,Conan O'Brien has tried everything he can think of to book the esteemed biographer Robert Caro as a guest on his show. But Mr. Caro keeps saying no. https://nyti.ms/2PBuojd ,0.0,0.0
197,"Around the world, public health officials are monitoring social media posts that feature smoking and vaping products, many of which they contend are skirting laws banning tobacco advertising https://nyti.ms/2wo4hng ",0.17777777777777778,0.2111111111111111
198,"“We were expecting flooding, high winds, big surf — we weren’t expecting very little rain, heavy winds and a big fire,” the mayor of Maui, Alan Arakawa, said https://nyti.ms/2BMPAA0 ",-0.05675000000000001,0.378
199,"Oh, the audacity of dopes. @eisingerj on why Manafort and Cohen thought they'd get away with it. https://nyti.ms/2PBrvPg ",0.0,0.0
